n,adm2,motion2,ms_ssim,psnr,ssim,vif_scale0,vif_scale1,vif_scale2,vif_scale3,vmaf,mse_avg,mse_u,mse_v,mse_y,psnr_avg,psnr_u,psnr_v,psnr_y,ssim_avg,ssim_u,ssim_v,ssim_y,input_file_dist,input_file_ref
4748,0.99048,4.9323,0.99771,48.51457,0.99952,0.83676,0.98583,0.99403,0.99679,100.0,0.78,0.48,0.52,0.92,49.23,51.28,51.01,48.51,0.993,0.994,0.994,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4749,0.99224,4.6133,0.99784,48.79083,0.99955,0.84192,0.98778,0.99488,0.99723,100.0,0.73,0.47,0.5,0.86,49.47,51.44,51.11,48.79,0.994,0.994,0.994,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4750,0.99092,4.6133,0.99777,48.65106,0.99952,0.83977,0.98597,0.99392,0.99661,100.0,0.76,0.48,0.51,0.89,49.34,51.32,51.02,48.65,0.993,0.994,0.994,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4751,0.99575,3.4639,0.99826,50.03883,0.99965,0.86979,0.99355,0.99752,0.99876,100.0,0.56,0.4,0.41,0.64,50.62,52.16,52.01,50.04,0.995,0.995,0.995,0.994,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4752,0.9917,3.4639,0.99793,48.96053,0.99955,0.84843,0.988,0.99468,0.99696,100.0,0.71,0.46,0.5,0.83,49.61,51.46,51.18,48.96,0.994,0.995,0.994,0.994,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4753,0.99243,2.28921,0.99797,49.08119,0.99956,0.85064,0.98911,0.99529,0.99741,99.83101,0.69,0.44,0.47,0.8,49.76,51.67,51.42,49.08,0.994,0.995,0.994,0.994,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4754,0.99158,2.12891,0.9979,48.83067,0.99954,0.84634,0.98844,0.99493,0.99712,99.55863,0.73,0.46,0.49,0.85,49.52,51.5,51.24,48.83,0.994,0.995,0.994,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4755,0.99532,1.64043,0.99824,49.89531,0.99964,0.86721,0.99398,0.99769,0.99883,100.0,0.58,0.4,0.41,0.67,50.51,52.14,51.99,49.9,0.994,0.995,0.995,0.994,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4756,0.99162,1.64043,0.99794,48.8958,0.99956,0.84802,0.98897,0.99513,0.99719,99.33047,0.71,0.45,0.48,0.84,49.59,51.59,51.29,48.9,0.994,0.995,0.994,0.994,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4757,0.99255,2.3521,0.99794,49.01914,0.99955,0.84971,0.98928,0.99544,0.99754,99.89478,0.7,0.45,0.47,0.82,49.7,51.62,51.37,49.02,0.994,0.995,0.994,0.994,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4758,0.99182,2.3521,0.99789,48.87466,0.99954,0.84703,0.98822,0.99476,0.99698,99.7046,0.72,0.47,0.5,0.84,49.54,51.42,51.12,48.87,0.994,0.994,0.994,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4759,0.9951,2.70227,0.99815,49.69375,0.99964,0.86253,0.99325,0.99746,0.99876,100.0,0.61,0.41,0.43,0.7,50.31,51.98,51.81,49.69,0.994,0.995,0.995,0.994,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4760,0.99168,2.70227,0.99781,48.58177,0.99954,0.841,0.98774,0.9946,0.99689,99.84263,0.77,0.48,0.52,0.9,49.29,51.34,51.0,48.58,0.993,0.994,0.994,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4761,0.99242,3.06949,0.99785,48.63785,0.99956,0.83946,0.98899,0.99541,0.99755,100.0,0.75,0.47,0.5,0.89,49.36,51.43,51.15,48.64,0.993,0.994,0.994,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4762,0.99167,3.06949,0.99776,48.46849,0.99953,0.83741,0.98724,0.99438,0.99683,100.0,0.79,0.5,0.53,0.93,49.16,51.18,50.85,48.47,0.993,0.994,0.994,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4763,0.99528,2.95746,0.99809,49.38446,0.99963,0.85538,0.99328,0.99751,0.99879,100.0,0.65,0.43,0.46,0.75,50.02,51.75,51.55,49.38,0.994,0.995,0.994,0.994,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4764,0.99208,2.95746,0.99777,48.48619,0.99954,0.83606,0.98728,0.99445,0.99681,100.0,0.79,0.5,0.53,0.92,49.17,51.15,50.86,48.49,0.993,0.994,0.994,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4765,0.99235,2.29842,0.99786,48.61847,0.99956,0.83847,0.98855,0.9951,0.99729,99.78344,0.76,0.49,0.51,0.89,49.31,51.27,51.03,48.62,0.993,0.994,0.994,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4766,0.99178,2.29842,0.9978,48.42492,0.99953,0.83599,0.98756,0.99456,0.99698,99.6421,0.8,0.51,0.54,0.93,49.11,51.05,50.8,48.42,0.993,0.994,0.994,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4767,0.99506,1.73302,0.99815,49.3236,0.99964,0.85548,0.99364,0.99763,0.99883,100.0,0.66,0.44,0.46,0.76,49.96,51.69,51.5,49.32,0.994,0.995,0.994,0.994,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4768,0.99245,1.73302,0.99779,48.45741,0.99953,0.83791,0.98801,0.99481,0.99708,99.48683,0.79,0.5,0.54,0.93,49.14,51.12,50.82,48.46,0.993,0.994,0.994,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4769,0.99273,2.25434,0.99783,48.54673,0.99954,0.83821,0.98877,0.99513,0.99727,99.82686,0.77,0.49,0.52,0.91,49.25,51.24,51.0,48.55,0.993,0.994,0.994,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4770,0.9921,2.25434,0.99773,48.37088,0.99951,0.83494,0.98743,0.99442,0.9968,99.65848,0.81,0.51,0.54,0.95,49.06,51.05,50.77,48.37,0.993,0.994,0.994,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4771,0.99472,2.99377,0.99802,49.02826,0.99961,0.84739,0.99235,0.997,0.99843,100.0,0.7,0.46,0.47,0.81,49.7,51.55,51.36,49.03,0.994,0.994,0.994,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4772,0.99256,2.99377,0.99774,48.47399,0.99952,0.83493,0.98769,0.9947,0.99704,100.0,0.79,0.51,0.55,0.92,49.14,51.03,50.73,48.47,0.993,0.994,0.994,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4773,0.99294,3.22279,0.99779,48.56668,0.99953,0.83523,0.98854,0.99517,0.99741,100.0,0.77,0.5,0.53,0.9,49.24,51.17,50.89,48.57,0.993,0.994,0.994,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4774,0.99264,3.22279,0.9977,48.37476,0.9995,0.83189,0.98677,0.99417,0.99664,100.0,0.81,0.52,0.56,0.95,49.04,50.96,50.64,48.37,0.993,0.994,0.993,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4775,0.99407,3.27217,0.99784,48.6101,0.99956,0.8369,0.991,0.99651,0.99825,100.0,0.76,0.48,0.51,0.9,49.32,51.36,51.09,48.61,0.993,0.994,0.994,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4776,0.99222,3.27217,0.99762,48.17925,0.99952,0.82575,0.98648,0.99427,0.9969,100.0,0.84,0.52,0.56,0.99,48.9,50.99,50.66,48.18,0.993,0.994,0.993,0.992,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4777,0.99165,2.50827,0.99744,47.88642,0.99948,0.81993,0.985,0.99371,0.99662,99.65731,0.89,0.54,0.59,1.06,48.61,50.77,50.4,47.89,0.992,0.994,0.993,0.992,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4778,0.99149,2.50827,0.99728,47.47688,0.99948,0.80977,0.98513,0.99378,0.9966,99.61398,0.96,0.54,0.59,1.16,48.3,50.81,50.44,47.48,0.992,0.994,0.993,0.991,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4779,0.99535,0.8722,0.99853,54.03251,0.99948,0.92516,0.99749,0.99898,0.99945,100.0,0.22,0.14,0.13,0.26,54.78,56.57,57.11,54.03,0.997,0.998,0.998,0.997,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4780,0.99098,0.8722,0.99805,52.02177,0.99935,0.89188,0.99291,0.99651,0.99777,99.02914,0.33,0.18,0.16,0.41,52.96,55.48,56.21,52.02,0.996,0.998,0.998,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4781,0.99036,1.42579,0.99797,51.77251,0.99933,0.88663,0.99226,0.99625,0.99764,99.15643,0.34,0.18,0.16,0.43,52.75,55.54,56.15,51.77,0.996,0.998,0.998,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4782,0.98978,1.42579,0.99786,51.53066,0.9993,0.88094,0.99117,0.9957,0.99725,98.99789,0.37,0.2,0.17,0.46,52.48,55.06,55.78,51.53,0.996,0.997,0.998,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4783,0.99189,1.58822,0.99802,51.8498,0.9994,0.88686,0.99427,0.99758,0.99865,99.61313,0.34,0.18,0.16,0.42,52.83,55.64,56.21,51.85,0.996,0.998,0.998,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4784,0.98898,1.58822,0.99778,51.23008,0.99929,0.873,0.99054,0.9954,0.99711,98.89819,0.39,0.21,0.18,0.49,52.2,54.88,55.62,51.23,0.995,0.997,0.997,0.994,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4785,0.98921,1.71677,0.9978,51.22531,0.99932,0.87102,0.99079,0.99565,0.99733,99.02003,0.39,0.21,0.18,0.49,52.21,54.97,55.65,51.23,0.995,0.997,0.997,0.994,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4786,0.98846,1.71677,0.99771,51.02752,0.99929,0.86671,0.98977,0.99502,0.99687,98.82856,0.41,0.22,0.19,0.51,51.99,54.61,55.39,51.03,0.995,0.997,0.997,0.994,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4787,0.99116,1.8274,0.99792,51.41872,0.99941,0.87474,0.99395,0.99762,0.99872,99.57513,0.37,0.19,0.17,0.47,52.42,55.36,55.89,51.42,0.995,0.997,0.997,0.994,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4788,0.98694,1.8274,0.99764,50.742,0.99929,0.85767,0.98985,0.99527,0.99708,98.61404,0.44,0.23,0.19,0.55,51.74,54.57,55.31,50.74,0.995,0.997,0.997,0.994,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4789,0.98783,1.91937,0.99768,50.84183,0.99933,0.85969,0.99006,0.99528,0.99704,98.82065,0.42,0.22,0.19,0.54,51.85,54.73,55.38,50.84,0.995,0.997,0.997,0.994,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4790,0.98726,1.91937,0.99757,50.64538,0.99928,0.85557,0.9891,0.99477,0.99668,98.67301,0.45,0.24,0.2,0.56,51.64,54.41,55.15,50.65,0.995,0.997,0.997,0.994,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4791,0.9899,2.07043,0.99766,50.72131,0.99938,0.85589,0.99247,0.99704,0.99841,99.39481,0.43,0.2,0.18,0.55,51.79,55.11,55.56,50.72,0.995,0.997,0.997,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4792,0.98745,2.07043,0.99742,50.27365,0.99927,0.84683,0.98842,0.99449,0.99655,98.74944,0.48,0.24,0.2,0.61,51.32,54.37,55.1,50.27,0.994,0.997,0.997,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4793,0.98605,4.80737,0.99771,51.3924,0.99935,0.87711,0.98734,0.99387,0.99618,100.0,0.38,0.22,0.19,0.47,52.29,54.61,55.35,51.39,0.995,0.997,0.997,0.994,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4794,0.98572,5.99735,0.99779,51.84453,0.99932,0.89301,0.9871,0.99338,0.99578,100.0,0.36,0.24,0.19,0.43,52.62,54.36,55.28,51.84,0.996,0.997,0.997,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4795,0.98741,5.5438,0.998,52.43839,0.99942,0.89565,0.99106,0.9961,0.99782,100.0,0.31,0.19,0.16,0.37,53.26,55.26,56.02,52.44,0.996,0.997,0.998,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4796,0.98183,5.5438,0.99748,50.75854,0.99935,0.84581,0.98565,0.99324,0.99589,99.614,0.44,0.24,0.2,0.55,51.73,54.37,55.17,50.76,0.995,0.997,0.997,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4797,0.98607,7.39687,0.99794,52.45177,0.9994,0.90205,0.99063,0.9958,0.99754,100.0,0.31,0.2,0.17,0.37,53.26,55.19,55.93,52.45,0.996,0.997,0.998,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4798,0.98673,9.62374,0.99803,52.64947,0.99937,0.91707,0.98915,0.99425,0.99621,100.0,0.3,0.22,0.18,0.35,53.33,54.68,55.59,52.65,0.996,0.997,0.997,0.996,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4799,0.98988,9.36323,0.99821,52.97859,0.99949,0.91549,0.99142,0.99594,0.99759,100.0,0.28,0.19,0.17,0.33,53.69,55.33,55.93,52.98,0.996,0.997,0.998,0.996,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4800,0.98901,4.72682,0.99811,52.16411,0.99956,0.89241,0.99116,0.99617,0.99783,100.0,0.33,0.21,0.18,0.4,52.97,54.97,55.51,52.16,0.996,0.997,0.997,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4801,0.99348,2.17799,0.99855,53.22383,0.99966,0.91036,0.99585,0.99825,0.99905,100.0,0.26,0.17,0.15,0.31,53.98,55.78,56.33,53.22,0.997,0.998,0.998,0.996,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4802,0.98787,2.17799,0.99786,51.23761,0.99945,0.87147,0.99,0.99525,0.99702,98.98612,0.39,0.21,0.18,0.49,52.2,54.92,55.49,51.24,0.995,0.997,0.997,0.994,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4803,0.98906,2.26544,0.99773,50.91219,0.99944,0.86359,0.98999,0.99551,0.99725,99.24511,0.42,0.2,0.18,0.53,51.94,55.03,55.56,50.91,0.995,0.997,0.997,0.994,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4804,0.99341,15.2967,0.99845,51.01103,0.99972,0.88753,0.99288,0.99704,0.9985,100.0,0.46,0.33,0.35,0.52,51.52,52.91,52.65,51.01,0.995,0.996,0.995,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4805,0.99159,15.2967,0.99776,49.59381,0.99958,0.8599,0.98471,0.99302,0.99619,100.0,0.61,0.39,0.42,0.71,50.27,52.23,51.88,49.59,0.994,0.995,0.995,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4806,0.98947,23.25076,0.99751,49.17274,0.99953,0.85096,0.98284,0.99238,0.99591,100.0,0.67,0.42,0.46,0.79,49.86,51.88,51.48,49.17,0.993,0.995,0.995,0.992,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4807,0.99024,30.3321,0.9976,49.06371,0.99961,0.84327,0.98285,0.99238,0.99594,100.0,0.69,0.43,0.49,0.81,49.73,51.77,51.21,49.06,0.993,0.995,0.994,0.992,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4808,0.98873,30.3321,0.99757,49.02718,0.99958,0.83291,0.98266,0.99268,0.99611,100.0,0.68,0.41,0.44,0.81,49.78,52.03,51.65,49.03,0.993,0.995,0.995,0.992,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4809,0.98576,37.65736,0.99767,50.5475,0.99943,0.84866,0.98536,0.99369,0.99655,100.0,0.47,0.26,0.28,0.57,51.4,54.02,53.74,50.55,0.994,0.996,0.996,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4810,0.99298,37.65736,0.99832,51.50554,0.99952,0.88803,0.99133,0.99614,0.99796,100.0,0.4,0.28,0.29,0.46,52.11,53.74,53.57,51.51,0.995,0.996,0.996,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4811,0.99247,14.74735,0.99689,50.81523,0.99809,0.86987,0.98779,0.99459,0.99709,100.0,0.44,0.24,0.26,0.54,51.66,54.27,53.92,50.82,0.995,0.997,0.997,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4812,0.98686,9.21927,0.99592,48.29801,0.99789,0.80664,0.97751,0.99027,0.9951,100.0,0.79,0.41,0.47,0.96,49.17,52.04,51.4,48.3,0.992,0.995,0.994,0.991,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4813,0.99036,9.21927,0.9964,49.42167,0.99789,0.83842,0.9833,0.99244,0.99593,100.0,0.62,0.35,0.4,0.74,50.19,52.63,52.06,49.42,0.994,0.995,0.995,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4814,0.9885,11.5902,0.99594,48.71143,0.99772,0.82375,0.97997,0.99092,0.99491,100.0,0.71,0.36,0.4,0.87,49.62,52.57,52.08,48.71,0.993,0.995,0.995,0.992,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4815,0.99175,9.7626,0.99655,50.17928,0.99784,0.85553,0.98566,0.99354,0.99659,100.0,0.53,0.31,0.35,0.62,50.92,53.18,52.69,50.18,0.995,0.996,0.995,0.994,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4816,0.98953,9.7626,0.99579,48.77753,0.99762,0.82027,0.97624,0.98901,0.99411,100.0,0.71,0.38,0.43,0.86,49.62,52.32,51.82,48.78,0.993,0.995,0.995,0.992,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4817,0.9901,7.66243,0.9961,49.22219,0.99768,0.83333,0.98177,0.99162,0.99547,100.0,0.65,0.38,0.43,0.78,49.98,52.34,51.83,49.22,0.993,0.995,0.994,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4818,0.98805,7.66243,0.99568,48.53636,0.99751,0.81675,0.97588,0.98888,0.99398,100.0,0.75,0.41,0.45,0.91,49.38,52.05,51.56,48.54,0.993,0.995,0.994,0.992,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4819,0.9909,6.60397,0.99642,49.88418,0.99766,0.85612,0.98823,0.99496,0.99743,100.0,0.57,0.34,0.38,0.67,50.6,52.76,52.31,49.88,0.994,0.995,0.995,0.994,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4820,0.98945,6.60397,0.99609,49.19154,0.99757,0.83949,0.98722,0.99474,0.9973,100.0,0.65,0.36,0.41,0.78,49.99,52.55,51.97,49.19,0.993,0.995,0.994,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4821,0.98645,5.14092,0.99541,48.20289,0.9973,0.81108,0.97786,0.99026,0.99481,100.0,0.81,0.42,0.48,0.98,49.06,51.85,51.28,48.2,0.992,0.994,0.994,0.991,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4822,0.98671,5.14092,0.99577,48.73367,0.99739,0.82373,0.98186,0.99196,0.9957,100.0,0.72,0.4,0.46,0.87,49.54,52.06,51.54,48.73,0.993,0.994,0.994,0.992,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4823,0.98409,4.27303,0.99556,48.44006,0.99726,0.8226,0.98057,0.99139,0.99525,99.15069,0.76,0.41,0.46,0.93,49.29,52.04,51.52,48.44,0.993,0.994,0.994,0.992,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4824,0.98982,4.27303,0.99629,49.77114,0.99747,0.85576,0.99086,0.99634,0.99822,100.0,0.58,0.36,0.4,0.69,50.47,52.54,52.16,49.77,0.994,0.995,0.995,0.994,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4825,0.98362,3.71589,0.99553,48.29447,0.99724,0.81809,0.98049,0.99128,0.9953,98.7451,0.79,0.42,0.48,0.96,49.14,51.87,51.32,48.29,0.993,0.994,0.994,0.992,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4826,0.9859,3.71589,0.99574,48.61218,0.99731,0.82532,0.98401,0.99298,0.99626,99.26384,0.74,0.41,0.46,0.9,49.43,52.03,51.51,48.61,0.993,0.994,0.994,0.992,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4827,0.98383,3.31566,0.99556,48.252,0.99724,0.81926,0.98226,0.99213,0.99567,98.608,0.8,0.42,0.48,0.97,49.11,51.87,51.34,48.25,0.993,0.994,0.994,0.992,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4828,0.98902,3.31566,0.99607,49.12768,0.99741,0.83993,0.99024,0.99615,0.9981,99.82152,0.67,0.39,0.44,0.79,49.88,52.17,51.71,49.13,0.993,0.994,0.994,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4829,0.98404,2.83568,0.99546,48.07097,0.99721,0.81378,0.98191,0.99221,0.99584,98.38638,0.84,0.45,0.51,1.01,48.91,51.61,51.03,48.07,0.992,0.994,0.993,0.992,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4830,0.98462,2.83568,0.99554,48.17113,0.99727,0.81412,0.98371,0.99302,0.99619,98.53321,0.82,0.44,0.5,0.99,49.0,51.66,51.12,48.17,0.992,0.994,0.993,0.992,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4831,0.98277,2.21897,0.99521,47.61211,0.99718,0.80024,0.98074,0.99181,0.99561,97.78799,0.92,0.47,0.54,1.13,48.5,51.44,50.8,47.61,0.992,0.994,0.993,0.991,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4832,0.98377,2.21897,0.99505,47.22453,0.99724,0.78601,0.98076,0.99224,0.99608,97.98804,0.99,0.46,0.54,1.23,48.18,51.49,50.82,47.22,0.991,0.994,0.993,0.99,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4833,0.99615,0.35274,0.99889,55.20233,0.9997,0.94068,0.99816,0.99924,0.99957,100.0,0.16,0.1,0.09,0.2,56.0,58.06,58.45,55.2,0.998,0.999,0.999,0.997,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4834,0.99178,0.35274,0.99852,53.34617,0.9996,0.91579,0.99522,0.99772,0.99859,99.09167,0.24,0.13,0.11,0.3,54.32,57.15,57.55,53.35,0.997,0.998,0.998,0.996,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4835,0.99283,0.2462,0.99849,53.16813,0.99959,0.91322,0.995,0.99771,0.99868,99.22598,0.25,0.13,0.12,0.31,54.15,57.0,57.47,53.17,0.997,0.998,0.998,0.996,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4836,0.99193,0.2462,0.99843,52.98227,0.99957,0.91013,0.99448,0.99733,0.99831,99.0196,0.26,0.13,0.12,0.33,53.97,56.84,57.32,52.98,0.997,0.998,0.998,0.996,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4837,0.99444,0.23018,0.99856,53.43764,0.99963,0.917,0.99638,0.99844,0.9991,99.56602,0.24,0.13,0.11,0.29,54.39,57.07,57.58,53.44,0.997,0.998,0.998,0.996,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4838,0.99208,0.23018,0.99841,52.84215,0.99957,0.90624,0.9945,0.99743,0.99844,99.03802,0.27,0.14,0.12,0.34,53.83,56.72,57.22,52.84,0.997,0.998,0.998,0.996,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4839,0.99246,0.21724,0.9984,52.72612,0.99959,0.9003,0.99436,0.99748,0.99853,99.08762,0.27,0.14,0.12,0.35,53.74,56.71,57.26,52.73,0.997,0.998,0.998,0.996,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4840,0.99203,0.21724,0.99837,52.72024,0.99956,0.90392,0.99436,0.99746,0.99849,99.01881,0.28,0.14,0.13,0.35,53.71,56.6,57.11,52.72,0.997,0.998,0.998,0.996,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4841,0.9945,0.24654,0.99854,53.32365,0.99963,0.9149,0.99638,0.99853,0.99919,99.58516,0.24,0.13,0.12,0.3,54.28,56.94,57.49,53.32,0.997,0.998,0.998,0.996,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4842,0.99211,0.24654,0.99838,52.72639,0.99956,0.9055,0.99425,0.99725,0.99833,99.03609,0.28,0.15,0.13,0.35,53.71,56.5,57.08,52.73,0.997,0.998,0.998,0.996,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4843,0.99261,0.24056,0.99841,52.76813,0.99958,0.90571,0.99448,0.99741,0.99848,99.13671,0.27,0.15,0.13,0.34,53.74,56.48,57.11,52.77,0.997,0.998,0.998,0.996,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4844,0.99152,0.24056,0.99834,52.51667,0.99956,0.89771,0.99404,0.99723,0.99835,98.90403,0.29,0.15,0.13,0.36,53.51,56.32,56.93,52.52,0.996,0.998,0.998,0.996,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4845,0.99382,0.24218,0.9985,53.04381,0.99964,0.90644,0.99631,0.9986,0.99927,99.44149,0.26,0.14,0.12,0.32,54.0,56.67,57.3,53.04,0.997,0.998,0.998,0.996,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4846,0.99088,0.24218,0.99835,52.55848,0.99956,0.90143,0.9942,0.99729,0.99831,98.80257,0.29,0.15,0.13,0.36,53.53,56.25,56.87,52.56,0.996,0.998,0.998,0.996,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4847,0.99222,0.24767,0.99839,52.61275,0.99959,0.90244,0.9943,0.99731,0.99834,99.04745,0.29,0.15,0.13,0.36,53.58,56.25,56.92,52.61,0.996,0.998,0.998,0.996,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4848,0.99152,0.24767,0.99832,52.4567,0.99955,0.8991,0.99401,0.99724,0.99835,98.91126,0.3,0.16,0.14,0.37,53.43,56.13,56.78,52.46,0.996,0.998,0.998,0.996,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
4849,0.99358,0.22596,0.99848,52.94988,0.99964,0.90645,0.99644,0.99874,0.9994,99.40372,0.26,0.14,0.13,0.33,53.9,56.52,57.15,52.95,0.997,0.998,0.998,0.996,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
