n,adm2,motion2,ms_ssim,psnr,ssim,vif_scale0,vif_scale1,vif_scale2,vif_scale3,vmaf,mse_avg,mse_u,mse_v,mse_y,psnr_avg,psnr_u,psnr_v,psnr_y,ssim_avg,ssim_u,ssim_v,ssim_y,input_file_dist,input_file_ref
7398,0.98866,1.93608,0.99822,44.22152,0.99971,0.82926,0.98156,0.99096,0.99465,98.63979,2.1,1.73,1.05,2.46,44.9,45.74,47.91,44.22,0.99,0.987,0.987,0.992,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7399,0.98912,2.66349,0.9983,44.23619,0.99974,0.82808,0.98262,0.99149,0.99492,99.13353,2.12,1.84,1.05,2.45,44.87,45.48,47.91,44.24,0.99,0.987,0.987,0.992,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7400,0.98843,2.66349,0.99823,44.01677,0.99972,0.82654,0.98088,0.99059,0.99441,98.95226,2.18,1.74,1.05,2.58,44.74,45.73,47.92,44.02,0.99,0.987,0.987,0.992,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7401,0.99428,2.43081,0.99871,46.12191,0.99987,0.86167,0.99097,0.99573,0.99754,100.0,1.45,1.38,0.95,1.59,46.53,46.72,48.38,46.12,0.992,0.989,0.988,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7402,0.98884,2.43081,0.99833,44.38439,0.99973,0.83378,0.98266,0.99149,0.99494,98.9722,2.02,1.61,1.02,2.37,45.08,46.05,48.05,44.38,0.991,0.988,0.987,0.992,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7403,0.98899,2.21864,0.99837,44.39067,0.99976,0.8314,0.98363,0.99194,0.99514,98.90836,2.03,1.69,1.02,2.37,45.06,45.86,48.05,44.39,0.991,0.988,0.987,0.992,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7404,0.9888,2.21864,0.9983,44.20154,0.99973,0.83041,0.98207,0.99113,0.99469,98.82043,2.09,1.62,1.02,2.47,44.94,46.04,48.06,44.2,0.991,0.988,0.987,0.992,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7405,0.99456,2.05302,0.99877,46.30466,0.99988,0.86549,0.99164,0.99605,0.99768,100.0,1.39,1.3,0.92,1.52,46.71,46.98,48.5,46.3,0.992,0.99,0.988,0.994,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7406,0.98943,2.05302,0.99843,44.59827,0.99975,0.8387,0.98383,0.99208,0.9953,98.92804,1.93,1.55,0.99,2.26,45.28,46.24,48.16,44.6,0.991,0.988,0.987,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7407,0.98942,2.07096,0.99848,44.64224,0.99978,0.83742,0.98499,0.9927,0.99569,98.97319,1.93,1.63,1.0,2.23,45.28,46.02,48.13,44.64,0.991,0.988,0.987,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7408,0.9893,2.07096,0.9984,44.43125,0.99974,0.83578,0.98339,0.99187,0.9952,98.89468,1.99,1.57,1.0,2.34,45.14,46.18,48.13,44.43,0.991,0.988,0.987,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7409,0.9946,1.7812,0.99881,46.35047,0.99989,0.86682,0.99194,0.99621,0.99782,100.0,1.38,1.3,0.92,1.51,46.75,46.98,48.48,46.35,0.992,0.989,0.988,0.994,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7410,0.98986,1.7812,0.99845,44.71675,0.99976,0.84111,0.98452,0.99241,0.99552,98.89206,1.88,1.5,0.98,2.19,45.39,46.36,48.2,44.72,0.991,0.989,0.988,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7411,0.98964,1.80064,0.99853,44.84599,0.99979,0.84194,0.98564,0.99293,0.99577,98.89463,1.84,1.53,0.97,2.13,45.49,46.27,48.24,44.85,0.991,0.989,0.988,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7412,0.98972,1.80064,0.99846,44.5983,0.99976,0.83967,0.98426,0.99231,0.99545,98.86623,1.92,1.5,0.98,2.26,45.31,46.37,48.23,44.6,0.991,0.989,0.988,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7413,0.99486,1.51745,0.99889,46.52172,0.9999,0.87066,0.99259,0.99652,0.99799,99.98824,1.32,1.25,0.9,1.45,46.91,47.17,48.59,46.52,0.992,0.99,0.988,0.994,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7414,0.9902,1.51745,0.9985,44.79711,0.99976,0.84324,0.98465,0.99244,0.99552,98.82318,1.85,1.51,0.98,2.15,45.45,46.33,48.2,44.8,0.991,0.989,0.987,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7415,0.98987,1.39858,0.9985,44.76681,0.99977,0.84077,0.98529,0.99281,0.99576,98.7253,1.89,1.65,1.01,2.17,45.37,45.96,48.09,44.77,0.991,0.988,0.987,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7416,0.98955,1.39858,0.99842,44.47458,0.99975,0.83677,0.98388,0.99219,0.99547,98.6242,2.0,1.67,1.03,2.32,45.13,45.9,47.99,44.47,0.991,0.988,0.987,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7417,0.99379,1.47012,0.99873,45.84821,0.99987,0.85732,0.99077,0.99569,0.99756,99.68982,1.55,1.54,1.0,1.69,46.23,46.26,48.13,45.85,0.991,0.988,0.987,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7418,0.99019,1.47012,0.99847,44.69384,0.99976,0.84061,0.98454,0.99237,0.99546,98.78542,1.93,1.7,1.05,2.21,45.28,45.84,47.93,44.69,0.991,0.987,0.987,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7419,0.9898,1.48584,0.99851,44.82883,0.99978,0.84188,0.98566,0.99303,0.99588,98.77288,1.89,1.74,1.05,2.14,45.37,45.73,47.92,44.83,0.991,0.987,0.987,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7420,0.98981,1.48584,0.99847,44.58984,0.99976,0.83949,0.98482,0.99268,0.99573,98.75007,1.97,1.73,1.06,2.26,45.18,45.76,47.87,44.59,0.991,0.987,0.987,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7421,0.99362,1.03984,0.99876,45.83828,0.99988,0.85771,0.99107,0.99587,0.99766,99.45985,1.56,1.57,1.02,1.7,46.2,46.17,48.05,45.84,0.991,0.988,0.987,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7422,0.99104,1.03984,0.99855,44.85967,0.99978,0.8438,0.98593,0.99311,0.9959,98.77785,1.88,1.71,1.06,2.12,45.4,45.81,47.86,44.86,0.991,0.987,0.986,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7423,0.99027,1.00746,0.99856,44.88784,0.99979,0.84322,0.98637,0.99335,0.99604,98.64025,1.87,1.71,1.07,2.11,45.41,45.79,47.84,44.89,0.991,0.987,0.986,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7424,0.99041,1.00746,0.99853,44.69303,0.99978,0.84066,0.98555,0.99297,0.99582,98.63448,1.95,1.8,1.09,2.21,45.22,45.57,47.76,44.69,0.991,0.987,0.986,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7425,0.99273,1.00147,0.99869,45.4704,0.99986,0.85032,0.99002,0.99538,0.99737,99.2333,1.7,1.76,1.08,1.85,45.82,45.67,47.81,45.47,0.991,0.987,0.986,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7426,0.99089,1.00147,0.99852,44.74704,0.99979,0.83935,0.98598,0.99327,0.99606,98.73702,1.96,1.92,1.12,2.18,45.21,45.3,47.66,44.75,0.99,0.986,0.986,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7427,0.99014,0.71647,0.99848,44.59977,0.99978,0.83547,0.9855,0.99309,0.996,98.44643,2.02,1.98,1.13,2.25,45.07,45.16,47.6,44.6,0.99,0.985,0.985,0.993,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7428,0.98955,0.71647,0.99839,44.34328,0.99977,0.83022,0.98468,0.9928,0.99582,98.31219,2.13,2.08,1.15,2.39,44.84,44.94,47.53,44.34,0.99,0.985,0.985,0.992,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7429,0.98963,0.72177,0.99835,44.3009,0.9998,0.82588,0.98518,0.9932,0.9962,98.35586,2.16,2.13,1.15,2.42,44.79,44.84,47.52,44.3,0.99,0.984,0.985,0.992,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7430,0.98902,0.72177,0.99817,43.91686,0.99974,0.81792,0.98243,0.99177,0.99528,98.1327,2.32,2.19,1.16,2.64,44.48,44.74,47.48,43.92,0.989,0.984,0.985,0.992,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7431,0.99807,0.17809,0.99918,52.60237,0.99979,0.94647,0.99801,0.99914,0.99956,100.0,0.32,0.24,0.24,0.36,53.1,54.28,54.34,52.6,0.998,0.997,0.997,0.998,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7432,0.99732,0.17809,0.99909,51.57643,0.99976,0.93824,0.9964,0.99833,0.99911,100.0,0.39,0.28,0.27,0.45,52.17,53.62,53.77,51.58,0.997,0.997,0.997,0.998,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7433,0.997,0.38399,0.99907,51.41283,0.99976,0.93611,0.99617,0.99815,0.99895,100.0,0.41,0.3,0.29,0.47,51.99,53.39,53.49,51.41,0.997,0.997,0.997,0.998,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7434,0.99692,0.38399,0.99903,51.06059,0.99975,0.93255,0.99585,0.99806,0.99892,100.0,0.44,0.32,0.31,0.51,51.65,53.06,53.21,51.06,0.997,0.997,0.997,0.998,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7435,0.99738,0.49403,0.99907,51.40072,0.99977,0.93403,0.99687,0.99859,0.99921,100.0,0.42,0.31,0.3,0.47,51.94,53.18,53.36,51.4,0.997,0.997,0.997,0.998,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7436,0.99669,0.49403,0.99901,50.82731,0.99975,0.92977,0.99552,0.99786,0.99881,100.0,0.47,0.34,0.33,0.54,51.4,52.76,52.95,50.83,0.997,0.997,0.996,0.997,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7437,0.99676,0.55046,0.999,50.80902,0.99975,0.92881,0.99552,0.99781,0.99871,100.0,0.47,0.35,0.33,0.54,51.38,52.74,52.93,50.81,0.997,0.997,0.996,0.997,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7438,0.99644,0.55046,0.99898,50.60578,0.99974,0.92683,0.99524,0.99773,0.99872,100.0,0.5,0.36,0.35,0.57,51.17,52.51,52.68,50.61,0.997,0.996,0.996,0.997,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7439,0.9971,0.59293,0.99903,51.06192,0.99977,0.92986,0.99645,0.99837,0.99907,100.0,0.45,0.35,0.34,0.51,51.56,52.72,52.86,51.06,0.997,0.996,0.996,0.997,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7440,0.99627,0.59293,0.99897,50.5121,0.99975,0.92557,0.99519,0.99768,0.99862,100.0,0.51,0.38,0.37,0.58,51.05,52.31,52.48,50.51,0.997,0.996,0.996,0.997,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7441,0.99633,0.57195,0.99898,50.61468,0.99974,0.92591,0.99528,0.99768,0.99861,100.0,0.5,0.38,0.36,0.56,51.15,52.37,52.56,50.61,0.997,0.996,0.996,0.997,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7442,0.99617,0.57195,0.99895,50.3291,0.99974,0.92353,0.99497,0.99757,0.99856,99.99179,0.53,0.4,0.38,0.6,50.88,52.14,52.33,50.33,0.997,0.996,0.996,0.997,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7443,0.99698,0.65256,0.99901,50.80695,0.99977,0.92693,0.99631,0.99832,0.99905,100.0,0.48,0.37,0.36,0.54,51.3,52.41,52.56,50.81,0.997,0.996,0.996,0.997,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7444,0.99604,0.65256,0.99895,50.32516,0.99974,0.92311,0.99486,0.99749,0.99852,99.9999,0.53,0.4,0.38,0.6,50.87,52.14,52.31,50.33,0.997,0.996,0.996,0.997,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7445,0.99608,0.79412,0.99896,50.43195,0.99974,0.9235,0.99503,0.99755,0.99854,100.0,0.52,0.39,0.37,0.59,50.98,52.26,52.41,50.43,0.997,0.996,0.996,0.997,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7446,0.99601,0.79412,0.99893,50.27988,0.99974,0.92216,0.99471,0.99742,0.9985,100.0,0.54,0.4,0.38,0.61,50.83,52.15,52.28,50.28,0.997,0.996,0.996,0.997,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7447,0.99688,0.68236,0.999,50.81609,0.99976,0.92633,0.99616,0.99822,0.99899,100.0,0.48,0.37,0.36,0.54,51.32,52.49,52.61,50.82,0.997,0.996,0.996,0.997,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7448,0.99604,0.68236,0.99893,50.23793,0.99974,0.92165,0.9948,0.99748,0.99851,100.0,0.54,0.4,0.38,0.62,50.8,52.15,52.28,50.24,0.997,0.996,0.996,0.997,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7449,0.99602,0.82558,0.99894,50.32633,0.99974,0.92199,0.99482,0.99742,0.99843,100.0,0.53,0.39,0.38,0.6,50.88,52.19,52.32,50.33,0.997,0.996,0.996,0.997,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7450,0.99596,0.82558,0.99891,50.11504,0.99973,0.92003,0.99441,0.99726,0.9984,100.0,0.56,0.41,0.4,0.63,50.67,52.0,52.13,50.12,0.997,0.996,0.996,0.997,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7451,0.9968,0.70849,0.99897,50.5678,0.99976,0.92338,0.99588,0.9981,0.99893,100.0,0.51,0.39,0.38,0.57,51.08,52.26,52.37,50.57,0.997,0.996,0.996,0.997,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7452,0.99668,0.70849,0.99895,50.37821,0.99976,0.9216,0.9957,0.99801,0.99889,100.0,0.53,0.39,0.39,0.6,50.9,52.17,52.24,50.38,0.997,0.996,0.996,0.997,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7453,0.99793,1.01406,0.99917,52.47143,0.99979,0.94537,0.99789,0.99909,0.99952,100.0,0.33,0.25,0.24,0.37,52.98,54.22,54.25,52.47,0.998,0.997,0.997,0.998,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7454,0.99675,0.9658,0.99903,50.96726,0.99976,0.93232,0.99566,0.99796,0.99882,100.0,0.45,0.32,0.31,0.52,51.57,53.1,53.15,50.97,0.997,0.997,0.997,0.998,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7455,0.99664,0.92322,0.99901,50.85185,0.99975,0.93001,0.99554,0.99786,0.99875,100.0,0.46,0.33,0.32,0.53,51.47,53.01,53.1,50.85,0.997,0.997,0.996,0.997,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7456,0.99653,0.92322,0.99898,50.58936,0.99975,0.92714,0.99509,0.99765,0.99863,100.0,0.49,0.34,0.33,0.57,51.21,52.77,52.88,50.59,0.997,0.997,0.996,0.997,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7457,0.99707,0.88877,0.99902,50.95244,0.99977,0.92903,0.99635,0.99837,0.99909,100.0,0.46,0.33,0.32,0.52,51.53,52.92,53.05,50.95,0.997,0.997,0.996,0.997,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7458,0.99631,0.88877,0.99895,50.39402,0.99974,0.92435,0.99498,0.99768,0.9987,100.0,0.52,0.37,0.36,0.59,51.0,52.5,52.6,50.39,0.997,0.996,0.996,0.997,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7459,0.99626,1.07403,0.99895,50.44773,0.99974,0.92388,0.99505,0.99767,0.99867,100.0,0.51,0.36,0.36,0.59,51.05,52.55,52.62,50.45,0.997,0.996,0.996,0.997,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7460,0.99623,1.07403,0.99891,50.20445,0.99973,0.92137,0.99454,0.9974,0.99852,100.0,0.54,0.38,0.37,0.62,50.82,52.38,52.45,50.2,0.997,0.996,0.996,0.997,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7461,0.99698,1.10813,0.99898,50.65868,0.99976,0.92495,0.99591,0.99817,0.99901,100.0,0.49,0.36,0.35,0.56,51.22,52.56,52.66,50.66,0.997,0.996,0.996,0.997,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7462,0.99637,1.10813,0.99892,50.21938,0.99974,0.92112,0.99454,0.99739,0.99852,100.0,0.54,0.38,0.38,0.62,50.81,52.28,52.36,50.22,0.997,0.996,0.996,0.997,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7463,0.99612,1.06986,0.99891,50.17732,0.99973,0.91999,0.99458,0.99739,0.99848,100.0,0.55,0.4,0.39,0.62,50.75,52.14,52.23,50.18,0.997,0.996,0.996,0.997,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7464,0.99599,1.06986,0.99888,49.96164,0.99973,0.91784,0.99412,0.99713,0.99832,100.0,0.57,0.41,0.41,0.66,50.54,51.99,52.04,49.96,0.996,0.996,0.996,0.997,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7465,0.99676,1.16827,0.99895,50.4128,0.99976,0.92154,0.9956,0.998,0.99892,100.0,0.52,0.39,0.38,0.59,50.95,52.25,52.28,50.41,0.997,0.996,0.996,0.997,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7466,0.99583,1.16827,0.99887,49.80275,0.99973,0.9161,0.99404,0.99714,0.99837,100.0,0.6,0.43,0.42,0.68,50.38,51.83,51.85,49.8,0.996,0.996,0.995,0.997,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7467,0.99608,1.58571,0.99889,50.04287,0.99973,0.91765,0.99429,0.99725,0.99843,100.0,0.56,0.41,0.4,0.64,50.62,52.04,52.08,50.04,0.996,0.996,0.996,0.997,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7468,0.99603,1.67226,0.99886,49.90803,0.99973,0.91643,0.99378,0.99697,0.99823,100.0,0.58,0.42,0.41,0.66,50.49,51.91,51.98,49.91,0.996,0.996,0.995,0.997,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7469,0.99653,1.3027,0.99892,50.35088,0.99975,0.91982,0.99546,0.99793,0.99886,100.0,0.53,0.39,0.38,0.6,50.9,52.23,52.33,50.35,0.997,0.996,0.996,0.997,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7470,0.99581,1.3027,0.99885,49.85936,0.99972,0.9156,0.99384,0.99702,0.99829,100.0,0.59,0.42,0.41,0.67,50.45,51.91,51.99,49.86,0.996,0.996,0.995,0.997,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7471,0.99579,1.47351,0.99887,49.93878,0.99972,0.91608,0.99392,0.99697,0.99821,100.0,0.58,0.42,0.4,0.66,50.52,51.94,52.07,49.94,0.996,0.996,0.996,0.997,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7472,0.99552,1.47351,0.99881,49.62857,0.99972,0.9126,0.99326,0.99667,0.99804,100.0,0.61,0.43,0.42,0.71,50.25,51.78,51.87,49.63,0.996,0.996,0.995,0.997,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7473,0.99646,1.52079,0.99888,50.12024,0.99975,0.91643,0.99509,0.99778,0.9988,100.0,0.56,0.41,0.4,0.63,50.69,52.05,52.16,50.12,0.996,0.996,0.996,0.997,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7474,0.9956,1.71734,0.99881,49.79527,0.99971,0.914,0.99336,0.99675,0.99811,100.0,0.59,0.42,0.41,0.68,50.41,51.92,52.02,49.8,0.996,0.996,0.995,0.997,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7475,0.99563,1.52922,0.99881,49.84667,0.99972,0.91372,0.99375,0.99702,0.99834,100.0,0.58,0.41,0.4,0.67,50.46,52.0,52.1,49.85,0.996,0.996,0.996,0.997,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7476,0.99544,1.52922,0.99878,49.60662,0.99971,0.91086,0.99311,0.99667,0.99812,100.0,0.62,0.43,0.42,0.71,50.24,51.82,51.89,49.61,0.996,0.996,0.995,0.996,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7477,0.99622,1.85593,0.99886,50.02934,0.99975,0.91446,0.99477,0.99764,0.99874,100.0,0.56,0.41,0.4,0.65,50.62,52.05,52.14,50.03,0.996,0.996,0.996,0.997,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7478,0.99523,1.85593,0.99875,49.41866,0.99971,0.90827,0.99287,0.99655,0.99803,100.0,0.64,0.44,0.43,0.74,50.06,51.72,51.76,49.42,0.996,0.996,0.995,0.996,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7479,0.99548,2.16402,0.99877,49.61504,0.99971,0.91002,0.99305,0.99664,0.99809,100.0,0.62,0.43,0.42,0.71,50.24,51.8,51.87,49.62,0.996,0.996,0.995,0.996,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7480,0.99539,2.27374,0.99875,49.46339,0.99971,0.90868,0.99272,0.99646,0.99796,100.0,0.64,0.44,0.43,0.74,50.1,51.7,51.75,49.46,0.996,0.996,0.995,0.996,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7481,0.99606,1.925,0.99882,49.98277,0.99974,0.91242,0.99437,0.9974,0.99859,100.0,0.57,0.41,0.4,0.65,50.57,52.01,52.09,49.98,0.996,0.996,0.996,0.996,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7482,0.99508,1.925,0.99871,49.43514,0.99971,0.90706,0.99281,0.99651,0.99799,100.0,0.64,0.44,0.43,0.74,50.08,51.7,51.79,49.44,0.996,0.996,0.995,0.996,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7483,0.99521,1.90711,0.99874,49.56785,0.99971,0.90817,0.99283,0.9964,0.99782,100.0,0.62,0.43,0.42,0.72,50.2,51.78,51.89,49.57,0.996,0.996,0.995,0.996,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7484,0.99503,1.90711,0.9987,49.44197,0.9997,0.90706,0.99217,0.99604,0.99761,100.0,0.64,0.44,0.43,0.74,50.08,51.67,51.78,49.44,0.996,0.996,0.995,0.996,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7485,0.99592,2.21938,0.99878,49.94654,0.99972,0.91145,0.99396,0.99714,0.99839,100.0,0.58,0.42,0.4,0.66,50.53,51.95,52.09,49.95,0.996,0.996,0.995,0.996,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7486,0.99535,2.21938,0.99871,49.58649,0.9997,0.90737,0.99259,0.9963,0.99784,100.0,0.62,0.44,0.42,0.72,50.2,51.68,51.85,49.59,0.996,0.996,0.995,0.996,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7487,0.99498,2.72599,0.99863,49.26269,0.99969,0.90233,0.99197,0.99608,0.99774,100.0,0.67,0.47,0.45,0.77,49.9,51.44,51.63,49.26,0.996,0.995,0.995,0.996,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7488,0.99594,2.92963,0.99873,49.86206,0.99971,0.90903,0.9935,0.99693,0.99833,100.0,0.59,0.42,0.41,0.67,50.46,51.88,52.05,49.86,0.996,0.996,0.995,0.996,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7489,0.99472,5.33087,0.99859,49.09094,0.99965,0.90026,0.99096,0.99539,0.99724,100.0,0.7,0.49,0.48,0.8,49.7,51.2,51.33,49.09,0.995,0.995,0.995,0.996,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7490,0.99456,5.33087,0.99857,49.01097,0.99965,0.89768,0.99118,0.99555,0.99736,100.0,0.71,0.49,0.48,0.82,49.64,51.19,51.31,49.01,0.995,0.995,0.995,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7491,0.99437,5.67764,0.99847,48.6032,0.99965,0.89107,0.99028,0.99521,0.99719,100.0,0.77,0.53,0.52,0.9,49.24,50.85,50.93,48.6,0.995,0.995,0.994,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7492,0.99548,5.67764,0.99858,48.94375,0.99974,0.89357,0.99179,0.99618,0.99789,100.0,0.72,0.5,0.49,0.83,49.57,51.15,51.24,48.94,0.995,0.995,0.995,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7493,0.99405,4.83575,0.99828,48.04824,0.99969,0.8779,0.98953,0.99509,0.99721,100.0,0.87,0.56,0.57,1.02,48.74,50.62,50.56,48.05,0.994,0.994,0.994,0.994,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7494,0.99462,4.83575,0.99846,48.53283,0.99971,0.88574,0.9904,0.99546,0.9974,100.0,0.79,0.54,0.53,0.91,49.17,50.82,50.86,48.53,0.994,0.995,0.994,0.994,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7495,0.99421,8.58532,0.99832,48.33766,0.99968,0.8818,0.98917,0.99484,0.99707,100.0,0.82,0.57,0.56,0.95,48.98,50.6,50.67,48.34,0.994,0.994,0.994,0.994,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7496,0.99483,9.74972,0.99852,49.0718,0.99967,0.89392,0.99112,0.99574,0.99754,100.0,0.7,0.5,0.48,0.81,49.68,51.17,51.28,49.07,0.995,0.995,0.995,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7497,0.99488,9.58029,0.99849,49.19309,0.99965,0.89481,0.99111,0.99563,0.99741,100.0,0.68,0.47,0.46,0.78,49.83,51.45,51.5,49.19,0.995,0.995,0.995,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7498,0.99466,9.58029,0.99845,49.24244,0.99964,0.89429,0.99062,0.99533,0.9972,100.0,0.67,0.45,0.45,0.77,49.89,51.55,51.59,49.24,0.995,0.995,0.995,0.995,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
7499,0.99391,10.44634,0.99821,48.7645,0.99961,0.88109,0.98811,0.99406,0.99642,100.0,0.74,0.49,0.49,0.86,49.44,51.21,51.2,48.76,0.994,0.995,0.994,0.994,/tmpdir/crf_16.mpd,/videos/BigBuckBunny-2160.avi
